frame,state,score,is_candidate,is_lying,dy,dy_peak,height,height_drop,body_angle_deg,bbox_ar,missing_streak,tracker_mode,det_conf
38,CANDIDATE,0.1266497711226729,True,False,6.527435302734375,37.283905029296875,219.6143798828125,0.0,1.2933628559112549,0.37585696530617574,0,YOLO,0.581748902797699
39,CANDIDATE,0.13917793895620667,True,False,37.287445068359375,37.287445068359375,215.091796875,0.020593291797312074,1.7016727924346924,0.4016043692736568,0,YOLO,0.7225898504257202
40,CANDIDATE,0.12621612393305479,True,False,-3.8102035522460938,4.46044921875,223.08233642578125,0.0,0.9205542802810669,0.3975786057437781,0,YOLO,0.7479259967803955
41,CANDIDATE,0.11581550823578149,True,False,-6.95965576171875,6.95965576171875,221.81805419921875,0.0,2.7135109901428223,0.3826691874867752,0,YOLO,0.7168788313865662
42,CANDIDATE,0.10612044930596723,True,False,-1.2709503173828125,2.5213165283203125,220.18783569335938,0.0,1.0096299648284912,0.3825307704728199,0,YOLO,0.5736958980560303
43,NORMAL,0.0989609823387726,False,False,-0.313720703125,3.860198974609375,224.6405029296875,0.0,3.2977118492126465,0.3791863763445827,0,YOLO,0.7277107834815979
44,NORMAL,0.09256213496353072,False,False,-4.966522216796875,8.50946044921875,224.79193115234375,0.0,2.5284671783447266,0.38299021094539737,0,YOLO,0.5514819622039795
45,NORMAL,0.08729280967704421,False,False,-9.88702392578125,9.88702392578125,226.13323974609375,0.0,2.851038694381714,0.38343870539197783,0,YOLO,0.6837766170501709
46,NORMAL,0.08285463040881526,False,False,-2.6832733154296875,4.7045440673828125,237.60403442382812,0.0,3.3177502155303955,0.37316623102364826,0,YOLO,0.7357773780822754
47,NORMAL,0.07952666309169129,False,False,-6.3790740966796875,6.3790740966796875,230.89971923828125,0.0,3.817965030670166,0.3835330701778269,0,YOLO,0.8013303875923157
48,NORMAL,0.07622002013213948,False,False,-4.0160675048828125,4.0160675048828125,230.64358520507812,0.0,2.551464557647705,0.3918199501463998,0,YOLO,0.7171998620033264
49,NORMAL,0.07406294503295807,False,False,0.5132598876953125,2.813720703125,231.15737915039062,0.0,4.064614772796631,0.3699020999885802,0,YOLO,0.7395136952400208
50,NORMAL,0.07129786446404188,False,False,-0.6939849853515625,5.398529052734375,233.72756958007812,0.0,2.4371554851531982,0.38004177555578333,0,YOLO,0.7711935639381409
51,NORMAL,0.06902862357104787,False,False,-0.3706512451171875,5.0278778076171875,235.91168212890625,0.0,2.7786519527435303,0.37525933482477,0,YOLO,0.6419145464897156
52,NORMAL,0.06677623629027826,False,False,-1.4302520751953125,4.7775115966796875,243.24191284179688,0.0,2.7934489250183105,0.3576096872098303,0,YOLO,0.7629849910736084
53,NORMAL,0.0650100712581087,False,False,-0.3184661865234375,2.6416015625,239.3245849609375,0.0,3.007582664489746,0.35981221057184554,0,YOLO,0.7313224673271179
54,NORMAL,0.06341248491536255,False,False,-3.2972259521484375,5.74029541015625,239.565673828125,0.0,2.9354405403137207,0.3565975311359567,0,YOLO,0.6566950678825378
55,NORMAL,0.06287508934548572,False,False,0.4765777587890625,4.551300048828125,241.04522705078125,0.0,4.336220741271973,0.34775573299977086,0,YOLO,0.8003543615341187
56,NORMAL,0.06143178972442362,False,False,-6.254669189453125,6.254669189453125,240.85223388671875,0.0,2.6848435401916504,0.3544288913447452,0,YOLO,0.7461193203926086
57,NORMAL,0.06213505906774105,False,False,-0.968658447265625,3.1045684814453125,242.11929321289062,0.0,5.86769962310791,0.3724899842634613,0,YOLO,0.8227518200874329
58,NORMAL,0.06133117816325502,False,False,-4.765468597412109,4.765468597412109,243.02172088623047,0.0,2.1523194313049316,0.39681163135687203,0,YOLO,0.8621792793273926
59,NORMAL,0.06216115562215175,False,False,1.329254150390625,2.9960289001464844,239.71044921875,0.0055374580462033,2.61920166015625,0.4114584500343228,0,YOLO,0.8459411859512329
60,NORMAL,0.061457426591520675,False,False,-2.1400909423828125,2.2803497314453125,244.94827270507812,0.0,1.1209293603897095,0.42986557594158825,0,YOLO,0.8508107662200928
61,NORMAL,0.06178103939417441,False,False,-0.6145591735839844,2.4581871032714844,244.74810028076172,0.0,3.323979377746582,0.4202792844541845,0,YOLO,0.8693552613258362
62,NORMAL,0.0628394588248424,False,False,1.4361076354980469,3.0970077514648438,243.40943145751953,0.0,2.9599721431732178,0.42580931684741685,0,YOLO,0.8737999796867371
63,NORMAL,0.06493690246482874,False,False,1.6589317321777344,1.6589317321777344,248.20440673828125,0.0,5.600632667541504,0.41214330293679136,0,YOLO,0.8599595427513123
64,NORMAL,0.06608968844234106,False,False,1.2139434814453125,3.672130584716797,245.14859008789062,0.0,5.664807319641113,0.3910694210116757,0,YOLO,0.868171215057373
65,NORMAL,0.06736557843174819,False,False,3.203460693359375,3.381298065185547,249.16952514648438,0.0,4.023478031158447,0.38696150309861116,0,YOLO,0.875606894493103
66,NORMAL,0.06717235462619206,False,False,2.3038902282714844,2.3038902282714844,250.2750244140625,0.0,3.0536158084869385,0.37346512845000107,0,YOLO,0.8695546984672546
67,NORMAL,0.06512521914383113,False,False,-2.443359375,3.556324005126953,255.63538360595703,0.0,2.6896004676818848,0.35647560135914547,0,YOLO,0.8887651562690735
68,NORMAL,0.06287587122350224,False,False,-2.038421630859375,4.5894622802734375,257.2490234375,0.0,2.0219388008117676,0.34711815691872006,0,YOLO,0.877065896987915
69,NORMAL,0.06078276685918267,False,False,-1.81475830078125,2.7747039794921875,253.61758422851562,0.0,1.0060023069381714,0.36454798791077503,0,YOLO,0.8928495645523071
70,NORMAL,0.059944417990626504,False,False,-1.676239013671875,2.6223907470703125,253.65255737304688,0.0,2.4819769859313965,0.3753641107996487,0,YOLO,0.9057002067565918
71,NORMAL,0.059390567992900184,False,False,-1.8951988220214844,1.8951988220214844,255.80620574951172,0.0,2.4864656925201416,0.3837109101065283,0,YOLO,0.904462456703186
72,NORMAL,0.058390762762286476,False,False,0.11563491821289062,1.6259307861328125,258.2159423828125,0.0,1.4624689817428589,0.37910209756985397,0,YOLO,0.8860220909118652
73,NORMAL,0.05757538671806403,False,False,0.532379150390625,2.2423248291015625,257.859619140625,0.0,0.34050074219703674,0.3975232272889519,0,YOLO,0.9011495113372803
74,NORMAL,0.056758644468463515,False,False,-1.9468536376953125,1.9468536376953125,258.40972900390625,0.0,0.26087939739227295,0.4100867190941439,0,YOLO,0.9018039107322693
75,NORMAL,0.056133379855598506,False,False,-2.4694976806640625,2.4694976806640625,260.0052490234375,0.0,0.5273185968399048,0.40665988094628874,0,YOLO,0.8935084939002991
76,NORMAL,0.05544555324913926,False,False,0.20574569702148438,1.378875732421875,261.6676025390625,0.0,0.0318913459777832,0.40494865834321164,0,YOLO,0.9078983068466187
77,NORMAL,0.05489022234143403,False,False,-0.450927734375,0.83392333984375,264.23577880859375,0.0,0.18454037606716156,0.4090256971259845,0,YOLO,0.9054989814758301
78,NORMAL,0.05488141012243776,False,False,0.896087646484375,1.27557373046875,265.0516357421875,0.0,0.07741232216358185,0.4079126681075833,0,YOLO,0.9051110148429871
79,NORMAL,0.05525457119091845,False,False,1.5921630859375,2.267120361328125,268.251220703125,0.0,0.17866265773773193,0.4032396380637393,0,YOLO,0.9158723950386047
80,NORMAL,0.056148836463916524,False,False,2.6460113525390625,2.6460113525390625,272.3902282714844,0.0,0.309078574180603,0.3968162436420832,0,YOLO,0.9169406890869141
81,NORMAL,0.05623854805399377,False,False,0.94293212890625,1.77685546875,272.01251220703125,0.0,1.0190422534942627,0.39662702032220143,0,YOLO,0.9084609150886536
82,NORMAL,0.05687337768936146,False,False,2.108978271484375,2.108978271484375,275.158203125,0.0,0.8790878653526306,0.39283630777038775,0,YOLO,0.9089674353599548
83,NORMAL,0.05677465538665047,False,False,1.000946044921875,1.000946044921875,275.85345458984375,0.0,1.0086240768432617,0.3907949029810936,0,YOLO,0.9121029376983643
84,NORMAL,0.05648417775841287,False,False,1.020294189453125,1.020294189453125,278.5611572265625,0.0,0.4907205104827881,0.3929698116498311,0,YOLO,0.9140457510948181
85,NORMAL,0.05587661994308205,False,False,1.1341552734375,1.5036468505859375,282.5192565917969,0.0,0.08215820789337158,0.38098647909591166,0,YOLO,0.9135435223579407
86,NORMAL,0.05531949561624205,False,False,1.07427978515625,1.11956787109375,283.77301025390625,0.0,0.05058566853404045,0.3815737598715688,0,YOLO,0.917529284954071
87,NORMAL,0.05513182163059915,False,False,0.6226043701171875,1.0000152587890625,285.7552795410156,0.0,0.9780462980270386,0.38654211951370565,0,YOLO,0.9102270603179932
88,NORMAL,0.055380678731175005,False,False,1.6431732177734375,1.6431732177734375,288.0260925292969,0.0,0.752845048904419,0.3816695396151679,0,YOLO,0.9157934784889221
89,NORMAL,0.05472239383933542,False,False,0.52142333984375,0.5323028564453125,291.22509765625,0.0,0.412614643573761,0.3802483195820458,0,YOLO,0.9175113439559937
90,NORMAL,0.053658246554890855,False,False,-1.1992645263671875,1.3387908935546875,292.27484130859375,0.0,0.07843110710382462,0.3789331439403036,0,YOLO,0.9179064035415649
91,NORMAL,0.05255023110584979,False,False,-1.6564483642578125,2.1800537109375,294.6831359863281,0.0,0.012535177171230316,0.3698375661506619,0,YOLO,0.9181579947471619
92,NORMAL,0.05152238891397993,False,False,-3.0854949951171875,3.7286529541015625,297.1279296875,0.0,0.05182475596666336,0.36420160845693966,0,YOLO,0.9179452657699585
93,NORMAL,0.05090128935122309,False,False,-4.9159088134765625,4.9159088134765625,299.97149658203125,0.0,0.6386838555335999,0.36202220954831116,0,YOLO,0.9224024415016174
94,NORMAL,0.05046807246389235,False,False,-5.7083740234375,5.7083740234375,302.0548095703125,0.0,0.7204635143280029,0.36489306338058053,0,YOLO,0.9247667193412781
95,NORMAL,0.05017071045373785,False,False,-4.9888763427734375,4.9888763427734375,303.6140441894531,0.0,0.9591740965843201,0.3623073076468829,0,YOLO,0.9187139272689819
96,NORMAL,0.05058667439117701,False,False,-5.564727783203125,5.564727783203125,303.8923645019531,0.0,2.159651517868042,0.36595974370213935,0,YOLO,0.9175176620483398
97,NORMAL,0.050378371799592876,False,False,-4.4666290283203125,4.4666290283203125,306.8569641113281,0.0,1.1113457679748535,0.3639480466060519,0,YOLO,0.9177024364471436
98,NORMAL,0.05059385756245653,False,False,-4.06732177734375,4.06732177734375,308.49267578125,0.0,1.8847440481185913,0.36425970907401634,0,YOLO,0.9170114398002625
99,NORMAL,0.05074728649757992,False,False,-3.7967681884765625,3.7967681884765625,309.4816589355469,0.0,1.8475086688995361,0.3636668426831619,0,YOLO,0.9232667684555054
100,NORMAL,0.05124405675746289,False,False,-4.3548431396484375,4.3548431396484375,310.50225830078125,0.0,2.643428325653076,0.3619812762014354,0,YOLO,0.9224660396575928
101,NORMAL,0.051487311465786834,False,False,-3.0469818115234375,3.0469818115234375,311.888671875,0.0,2.335033893585205,0.3606584678151634,0,YOLO,0.9176385998725891
102,NORMAL,0.051618435762087404,False,False,-2.8751068115234375,2.8751068115234375,312.97711181640625,0.0,2.201042890548706,0.36019730715819226,0,YOLO,0.9195641279220581
103,NORMAL,0.05162909176398905,False,False,-2.491455078125,2.491455078125,314.94329833984375,0.0,1.8448566198349,0.36431961358371684,0,YOLO,0.9094975590705872
104,NORMAL,0.0517710332645193,False,False,-1.8823699951171875,1.8823699951171875,317.2923583984375,0.0,1.5146169662475586,0.3802131684453146,0,YOLO,0.9071432948112488
105,NORMAL,0.05220687830321322,False,False,-1.3333587646484375,1.3333587646484375,318.4607849121094,0.0,1.5258034467697144,0.3967252379250743,0,YOLO,0.8891579508781433
106,NORMAL,0.052683277637178505,False,False,-0.732666015625,0.732666015625,320.57989501953125,0.0,1.3217153549194336,0.4078172356498891,0,YOLO,0.8821746706962585
107,NORMAL,0.053578111854545855,False,False,0.43634033203125,1.3818206787109375,323.8961181640625,0.0,1.1924374103546143,0.423429475377795,0,YOLO,0.9090616106987
108,NORMAL,0.055148121359198984,False,False,1.0025634765625,1.5437469482421875,326.3155517578125,0.0,2.3706042766571045,0.4170605799765597,0,YOLO,0.9092681407928467
109,NORMAL,0.055393128800801675,False,False,-0.3105010986328125,1.3367462158203125,326.0790100097656,0.0,1.6714584827423096,0.40967979562294915,0,YOLO,0.9030913710594177
110,NORMAL,0.05554209305410624,False,False,0.3544769287109375,1.18927001953125,327.9644775390625,0.0,1.2893747091293335,0.40536320781930146,0,YOLO,0.904468297958374
111,NORMAL,0.05527613016347373,False,False,0.571685791015625,0.8561248779296875,331.45294189453125,0.0,0.7110691070556641,0.39289626693551727,0,YOLO,0.9064770340919495
112,NORMAL,0.05462997751457733,False,False,-0.858001708984375,1.019927978515625,331.97088623046875,0.0,0.8385191559791565,0.38538706761210817,0,YOLO,0.8936185240745544
113,NORMAL,0.05388876258204137,False,False,0.132049560546875,1.4687957763671875,335.754638671875,0.0,0.5742251873016357,0.37797009418644306,0,YOLO,0.906722366809845
114,NORMAL,0.054074023082249276,False,False,1.7056121826171875,1.7056121826171875,339.083251953125,0.0,0.47576284408569336,0.373724066427386,0,YOLO,0.9102337956428528
115,NORMAL,0.05432137324386237,False,False,1.371002197265625,1.371002197265625,342.61798095703125,0.0,0.940933346748352,0.37682055946669546,0,YOLO,0.9198642373085022
116,NORMAL,0.053624720527503764,False,False,-1.1261444091796875,1.9756317138671875,343.3636779785156,0.0,0.8901304602622986,0.3736793685303823,0,YOLO,0.9126071333885193
117,NORMAL,0.052807196458883876,False,False,-1.1454925537109375,2.5342864990234375,345.4292907714844,0.0,0.293791264295578,0.3775620466317467,0,YOLO,0.9142463803291321
118,NORMAL,0.05225851380189421,False,False,-3.559814453125,3.796630859375,348.1434326171875,0.0,0.7497349977493286,0.373201563399043,0,YOLO,0.9107971787452698
119,NORMAL,0.05177114916946628,False,False,-5.4862823486328125,5.4862823486328125,349.4725036621094,0.0,0.4544406831264496,0.37995688780043513,0,YOLO,0.9069711565971375
120,NORMAL,0.05140009906033891,False,False,-7.1221923828125,7.1221923828125,350.89703369140625,0.0,0.5531525015830994,0.3796290965346384,0,YOLO,0.9052587151527405
121,NORMAL,0.05088457400072798,False,False,-4.5875701904296875,4.5875701904296875,353.8765869140625,0.0,0.237531840801239,0.3773719306633386,0,YOLO,0.9212204813957214
122,NORMAL,0.05036502741822409,False,False,-4.8744354248046875,4.8744354248046875,357.4278564453125,0.0,0.11672401428222656,0.37625480311292603,0,YOLO,0.9236540794372559
123,NORMAL,0.04990182048173235,False,False,-4.6963348388671875,4.6963348388671875,355.1852111816406,0.0,0.07147466391324997,0.37630986392047433,0,YOLO,0.9152659177780151
124,NORMAL,0.04999223834204439,False,False,-2.4272918701171875,2.4272918701171875,358.7640380859375,0.0,1.238494634628296,0.37101032836054504,0,YOLO,0.9153295159339905
125,NORMAL,0.05003638007281819,False,False,-1.7333984375,2.479522705078125,360.67864990234375,0.0,1.119655966758728,0.37243464138834687,0,YOLO,0.9087907075881958
126,NORMAL,0.04987034323148736,False,False,-2.5549774169921875,2.5549774169921875,361.2793884277344,0.0,0.4320180118083954,0.37991526390848496,0,YOLO,0.9000163674354553
127,NORMAL,0.05041870559486635,False,False,-2.210723876953125,2.210723876953125,361.99298095703125,0.0,1.3175891637802124,0.3930730161545656,0,YOLO,0.9045394062995911
128,NORMAL,0.05090382431892509,False,False,-0.22100830078125,0.9054718017578125,365.0883483886719,0.0,1.1089515686035156,0.39965059559658506,0,YOLO,0.8988532423973083
129,NORMAL,0.05115512199407579,False,False,-0.59515380859375,1.1107177734375,366.62371826171875,0.0,0.6052998900413513,0.4044918203032149,0,YOLO,0.8895113468170166
130,NORMAL,0.051777583029616846,False,False,0.7994537353515625,1.3761749267578125,367.7607727050781,0.0,0.2328256070613861,0.4106476880966676,0,YOLO,0.8825674653053284
131,NORMAL,0.05297423314773701,False,False,1.8027191162109375,2.303985595703125,370.84063720703125,0.0,0.38121896982192993,0.4101891536875563,0,YOLO,0.8800255656242371
132,NORMAL,0.05517238342379643,False,False,3.1042327880859375,3.1042327880859375,374.3487854003906,0.0,1.3316317796707153,0.40618290503014637,0,YOLO,0.8719834685325623
133,NORMAL,0.056685733292727136,False,False,1.9325408935546875,1.9325408935546875,373.44354248046875,0.0,1.984989047050476,0.4073167291520355,0,YOLO,0.8641397356987
134,NORMAL,0.05765793560504336,False,False,1.5141754150390625,1.5141754150390625,374.0738830566406,0.0,2.249542474746704,0.39689522945379513,0,YOLO,0.868614137172699
135,NORMAL,0.05869340186988817,False,False,1.249603271484375,1.249603271484375,374.7150573730469,0.0,3.251246213912964,0.38980115343177024,0,YOLO,0.8743299841880798
136,NORMAL,0.059311048615219,False,False,-1.1053466796875,1.9055938720703125,376.4130859375,0.0,4.718510627746582,0.3766614638329005,0,YOLO,0.8689519166946411
137,NORMAL,0.05934047502925548,False,False,-2.3214263916015625,2.3214263916015625,378.5242919921875,0.0,3.998142719268799,0.369440634582993,0,YOLO,0.8600676655769348
138,NORMAL,0.059900525035987,False,False,-2.078643798828125,2.078643798828125,378.39276123046875,0.0,5.165363788604736,0.36685008211030834,0,YOLO,0.8723245859146118
139,NORMAL,0.06119418978606686,False,False,-2.1211700439453125,2.1220550537109375,380.03973388671875,0.0,6.462199687957764,0.3758742974263041,0,YOLO,0.8790245056152344
140,NORMAL,0.06294485071229708,False,False,-2.5666351318359375,2.5666351318359375,379.33673095703125,0.0,7.25709342956543,0.38939959562693993,0,YOLO,0.878580629825592
141,NORMAL,0.06571091356961534,False,False,-1.26025390625,1.26025390625,380.1697998046875,0.0,9.543025970458984,0.39660141069519783,0,YOLO,0.8848055005073547
142,NORMAL,0.06868125806078627,False,False,0.1156158447265625,0.9600372314453125,379.7422790527344,0.0,10.13566780090332,0.4101214941742185,0,YOLO,0.894555389881134
143,NORMAL,0.07313263995341558,False,False,1.3373260498046875,2.1583099365234375,376.4957580566406,0.008549274534803404,11.364371299743652,0.4239142003011588,0,YOLO,0.8932627439498901
144,NORMAL,0.07854820611356818,False,False,2.689300537109375,3.254638671875,375.4913330078125,0.01119429223294768,12.284967422485352,0.43784590095984266,0,YOLO,0.8925625681877136
145,NORMAL,0.08542144387458092,False,False,5.452392578125,5.573150634765625,373.92572021484375,0.014264399676076777,12.576135635375977,0.45658934391965,0,YOLO,0.9002014398574829
146,NORMAL,0.09537210880058712,False,False,6.244659423828125,6.244659423828125,371.72540283203125,0.012670408955555126,19.027469635009766,0.48150459029523596,0,YOLO,0.8945789337158203
147,NORMAL,0.10756535333996796,False,False,9.211013793945312,9.211013793945312,366.38580322265625,0.024249640363781178,21.29461097717285,0.5021752113365868,0,YOLO,0.8914237022399902
148,NORMAL,0.12357864757772809,False,False,11.306625366210938,11.306625366210938,365.62225341796875,0.022206193230313597,29.52737808227539,0.5209440008146429,0,YOLO,0.9038883447647095
149,NORMAL,0.14371340836726376,False,False,15.442886352539062,15.442886352539062,360.3074645996094,0.030716055845075543,35.92127990722656,0.5489778347705999,0,YOLO,0.9019943475723267
150,NORMAL,0.1631464214753658,False,False,17.234039306640625,17.234039306640625,355.5303955078125,0.02962835246169954,37.94425964355469,0.5635418437049894,0,YOLO,0.9071768522262573
151,NORMAL,0.18503664223878374,False,False,24.082611083984375,24.082611083984375,350.9600830078125,0.040101963906980474,38.619384765625,0.5919520297801962,0,YOLO,0.9094013571739197
152,NORMAL,0.18599819254901437,False,False,25.537506103515625,25.537506103515625,339.55657958984375,0.05759215960964058,0.0,0.5991913065907883,0,YOLO,0.705967366695404
153,CANDIDATE,0.26435665504174566,True,True,26.0064697265625,26.0064697265625,333.40582275390625,0.06222976441242161,52.32073974609375,0.6485504586618522,0,YOLO,0.9091581702232361
154,CANDIDATE,0.27850863576618456,True,True,22.102828979492188,22.102828979492188,327.673828125,0.06635015208351812,51.371944427490234,0.6597161685114652,0,YOLO,0.9270293712615967
155,CANDIDATE,0.26312580218428877,True,False,24.253631591796875,24.253631591796875,318.796875,0.06113768908533522,0.0,0.5092597059868647,0,YOLO,0.8492729663848877
156,CANDIDATE,0.2834480607354329,True,True,20.054290771484375,20.054290771484375,310.80340576171875,0.06779250825763415,63.90787124633789,0.70732787459573,0,YOLO,0.9235126376152039
157,CANDIDATE,0.30109949647085216,True,True,18.85687255859375,18.85687255859375,303.59832763671875,0.07347398059236211,64.97974395751953,0.7258333324956702,0,YOLO,0.8961917161941528
158,CANDIDATE,0.3168114354777054,True,True,16.67230224609375,16.67230224609375,301.30291748046875,0.054874934139587314,70.06178283691406,0.7351882803911317,0,YOLO,0.9251654148101807
159,CANDIDATE,0.3341974484422896,True,True,19.8358154296875,19.8358154296875,292.923095703125,0.05752932473430458,73.50952911376953,0.7516867472264428,0,YOLO,0.9164252877235413
160,CANDIDATE,0.3507002203625447,True,True,17.731048583984375,17.731048583984375,286.4100341796875,0.05661524419725562,79.08563995361328,0.7641528035337777,0,YOLO,0.9089059829711914
161,CANDIDATE,0.3624664118638288,True,True,15.266212463378906,15.266212463378906,284.08177185058594,0.05715558871413561,77.11199188232422,0.7739820738277359,0,YOLO,0.9243468046188354
162,CANDIDATE,0.3736797037522077,True,True,12.751274108886719,12.751274108886719,279.96339416503906,0.044242675733635155,82.89868927001953,0.7906154734214095,0,YOLO,0.9260772466659546
163,CANDIDATE,0.3849364755322706,True,True,14.036231994628906,14.036231994628906,273.21897888183594,0.04605654035701758,84.17070770263672,0.8039738677321312,0,YOLO,0.9175134301185608
164,CANDIDATE,0.3890669247985524,True,True,10.191986083984375,10.191986083984375,271.21356201171875,0.045297555541984155,77.3322982788086,0.8208490573893067,0,YOLO,0.9262068271636963
165,CANDIDATE,0.3931489292407212,True,True,7.685127258300781,7.685127258300781,267.66551208496094,0.0439267501980223,80.60566711425781,0.8469803457778131,0,YOLO,0.881248414516449
166,CANDIDATE,0.3971169127091209,True,True,8.817222595214844,8.817222595214844,265.56365966796875,0.02801898771892426,80.91284942626953,0.8609520351092107,0,YOLO,0.8902854919433594
167,CANDIDATE,0.4046168984282424,True,True,11.273536682128906,11.273536682128906,254.93609619140625,0.06001715290184926,83.80968475341797,0.8612221391457198,0,YOLO,0.9020050168037415
168,CANDIDATE,0.40967375443918885,True,True,10.012138366699219,10.012138366699219,251.710693359375,0.059607300923107516,81.9731674194336,0.8810799781184803,0,YOLO,0.8864810466766357
