frame,state,score,is_candidate,is_lying,dy,dy_peak,height,height_drop,body_angle_deg,bbox_ar,missing_streak,tracker_mode,det_conf
33,NORMAL,0.1714528676725267,False,False,13.824165344238281,13.824165344238281,170.526611328125,0.10644925654385963,11.277021408081055,0.5414580580319753,0,YOLO,0.8450868725776672
34,NORMAL,0.17241833209831314,False,False,8.916168212890625,8.916168212890625,158.94976806640625,0.1353294236277654,8.573796272277832,0.6385035440377262,0,YOLO,0.8381475210189819
35,NORMAL,0.1768278569300044,False,False,14.08282470703125,14.08282470703125,162.1719970703125,0.10281619088589028,10.767231941223145,0.6711123639738564,0,YOLO,0.8626334071159363
36,NORMAL,0.1793214321577228,False,False,14.647186279296875,14.647186279296875,158.6778564453125,0.06948331870627093,8.12895393371582,0.7231648240734401,0,YOLO,0.8761187791824341
37,NORMAL,0.18183188872409714,False,False,17.461273193359375,17.5211181640625,162.10052490234375,0.00044071830685887153,10.521248817443848,0.7282536132431928,0,YOLO,0.8872648477554321
38,NORMAL,0.18526222862543587,False,False,20.549072265625,22.041351318359375,163.2515869140625,0.0,9.673675537109375,0.7220715934488696,0,YOLO,0.8622990250587463
39,NORMAL,0.19218477384130792,False,False,25.912445068359375,25.912445068359375,164.5633544921875,0.0,11.27953815460205,0.7213143209383853,0,YOLO,0.9097926020622253
40,NORMAL,0.19698137692509632,False,False,22.574066162109375,22.574066162109375,163.33184814453125,0.0,14.253494262695312,0.6908336942536871,0,YOLO,0.8798444867134094
41,NORMAL,0.2077581884713348,False,False,20.31744384765625,20.31744384765625,165.3912353515625,0.0,29.27696990966797,0.7197367304236153,0,YOLO,0.9188272356987
42,NORMAL,0.2228118484609991,False,False,16.076324462890625,16.076324462890625,164.3551025390625,0.0,46.04709243774414,0.7225625131369128,0,YOLO,0.8951221108436584
43,NORMAL,0.23195053217655612,False,False,13.4967041015625,13.4967041015625,164.538818359375,0.0,41.865699768066406,0.7215780524103385,0,YOLO,0.9122672080993652
44,NORMAL,0.24202965320997238,False,True,10.60272216796875,10.60272216796875,164.25732421875,0.0017108068687486182,49.05220031738281,0.7423899892686958,0,YOLO,0.9107258319854736
45,NORMAL,0.2513834703184652,False,True,6.571136474609375,6.571136474609375,164.8270263671875,0.0,55.95924377441406,0.7325846890568726,0,YOLO,0.9095938205718994
46,NORMAL,0.2572007760226248,False,True,6.55706787109375,6.55706787109375,163.5423583984375,0.006056078260882468,51.24476623535156,0.7328584149599288,0,YOLO,0.9151143431663513
47,NORMAL,0.26746305416363164,False,True,5.2989501953125,5.2989501953125,162.291748046875,0.012554246630080132,62.64267349243164,0.739781450687254,0,YOLO,0.9139389395713806
48,NORMAL,0.2751547618760947,False,True,4.403167724609375,4.403167724609375,160.80535888671875,0.02101559457667829,60.94634246826172,0.7417604336084505,0,YOLO,0.9233444929122925
49,NORMAL,0.2803946745295111,False,True,3.8955078125,3.8955078125,159.8275146484375,0.022714872075829694,58.1812744140625,0.7591134088491087,0,YOLO,0.9180493354797363
50,NORMAL,0.2809281967452066,False,True,4.1014404296875,4.1014404296875,157.5098876953125,0.029464593296396974,49.71956253051758,0.7555817505876444,0,YOLO,0.8805916905403137
51,NORMAL,0.2923471705482702,False,True,2.1402587890625,2.1402587890625,159.7611083984375,0.0064938786587136355,74.45695495605469,0.7894427791739222,0,YOLO,0.9196023344993591
52,NORMAL,0.3054659196661138,False,True,1.44219970703125,1.44219970703125,159.5626220703125,0.0016573653085181703,81.17660522460938,0.8242693765075887,0,YOLO,0.9192904233932495
53,NORMAL,0.3201387822260681,False,True,0.402252197265625,0.9503173828125,158.07421875,0.010558825394666568,87.8148422241211,0.850561105345096,0,YOLO,0.9202077984809875
54,NORMAL,0.323703661351725,False,True,-0.11993408203125,1.0030517578125,159.370849609375,0.001201863308895701,69.86343383789062,0.8858085305530322,0,YOLO,0.9345601201057434
55,NORMAL,0.32490992453786316,False,True,-0.76287841796875,0.76287841796875,159.8695068359375,0.0,65.68671417236328,0.902317487636019,0,YOLO,0.9341527819633484
56,NORMAL,0.32437818467844226,False,True,0.216094970703125,0.431610107421875,159.68145751953125,0.0,61.289974212646484,0.9296057175597933,0,YOLO,0.9272618889808655
57,NORMAL,0.3248799294365549,False,True,0.720947265625,0.768798828125,159.007080078125,0.003481654945120519,61.00358581542969,0.9649892598262226,0,YOLO,0.922464907169342
58,NORMAL,0.320648625543213,False,True,1.13818359375,1.19091796875,158.162841796875,0.007579854254782983,50.397796630859375,0.9778469826421852,0,YOLO,0.9153080582618713
59,NORMAL,0.3077122990007463,False,False,2.395721435546875,2.395721435546875,155.75323486328125,0.022699350320091058,28.961650848388672,0.9808790525816258,0,YOLO,0.9162615537643433
60,NORMAL,0.28409173210818206,False,False,2.821929931640625,2.821929931640625,154.42047119140625,0.02884531232486761,2.5843441486358643,0.9850266301716386,0,YOLO,0.9005675315856934
61,NORMAL,0.2715501176555835,False,False,3.940673828125,3.940673828125,151.80010986328125,0.04022899349371368,14.62028694152832,1.007413876360876,0,YOLO,0.9094392657279968
62,NORMAL,0.2620585284334801,False,False,3.241943359375,3.241943359375,152.523193359375,0.020738198514731014,20.347461700439453,0.978365226856187,0,YOLO,0.9138801097869873
63,NORMAL,0.24609625363443263,False,False,3.287506103515625,3.287506103515625,151.58782958984375,0.018343692256005375,6.522228240966797,0.929333250121295,0,YOLO,0.8852077126502991
64,NORMAL,0.23077972851294146,False,False,2.5789947509765625,2.5789947509765625,150.59524536132812,0.012640359512433271,4.003958225250244,0.9373079039172555,0,YOLO,0.8886705040931702
65,NORMAL,0.21789406584686377,False,False,2.708709716796875,2.708709716796875,149.0030517578125,0.018425929388245634,1.7378594875335693,0.9891290011002488,0,YOLO,0.9010913372039795
66,NORMAL,0.2086921380896139,False,False,1.99432373046875,2.355865478515625,147.81146240234375,0.02491207373123451,5.652150630950928,0.9880164823435021,0,YOLO,0.8968681693077087
67,NORMAL,0.20131594078080056,False,False,3.3924560546875,3.3924560546875,145.73828125,0.03225177594202693,5.518681526184082,0.9559129499584551,0,YOLO,0.8684506416320801
68,NORMAL,0.19780257531328696,False,False,4.4815673828125,4.4815673828125,142.62469482421875,0.04280688790160515,6.316896438598633,1.0256735492645168,0,YOLO,0.8658103346824646
69,NORMAL,0.19630200184875946,False,False,5.2407073974609375,5.2407073974609375,140.11383056640625,0.05207736741677379,7.987751483917236,1.0175259460931119,0,YOLO,0.8593927025794983
70,NORMAL,0.201378708115852,False,False,5.953643798828125,5.953643798828125,137.09576416015625,0.059301626283202444,21.327003479003906,0.9633336998820663,0,YOLO,0.8791032433509827
71,NORMAL,0.19539073885975541,False,False,6.454864501953125,6.454864501953125,134.9017333984375,0.05414883751582852,0.31860432028770447,0.9683218488573587,0,YOLO,0.880295991897583
72,NORMAL,0.19624869434564968,False,False,7.27716064453125,7.27716064453125,131.109619140625,0.06426354478627824,9.153770446777344,1.0033867138401378,0,YOLO,0.8783062100410461
73,NORMAL,0.20080456858786078,False,False,6.490509033203125,6.490509033203125,129.6436767578125,0.05435680269186266,18.976938247680664,0.9905078994125462,0,YOLO,0.9069864749908447
74,NORMAL,0.2008901346818608,False,False,6.7666015625,6.7666015625,126.58062744140625,0.061682720802812376,8.189447402954102,1.0527181436686586,0,YOLO,0.8998269438743591
75,NORMAL,0.1989700419956429,False,False,6.6013031005859375,6.6013031005859375,123.89315795898438,0.05504143196313021,5.3395891189575195,1.041002470360721,0,YOLO,0.876695454120636
76,NORMAL,0.19785368036195905,False,False,6.144775390625,6.144775390625,122.6121826171875,0.05423707747629329,5.477097034454346,1.0810581827268755,0,YOLO,0.889008641242981
77,NORMAL,0.20780096281071164,False,False,6.62774658203125,6.62774658203125,117.928466796875,0.06835296063401412,21.37752342224121,1.1944900473050608,0,YOLO,0.8868000507354736
78,NORMAL,0.206826360719361,False,False,7.592437744140625,7.592437744140625,114.45880126953125,0.0761491340189781,4.585016250610352,1.0929054819700175,0,YOLO,0.9002285003662109
79,NORMAL,0.2161449249801397,False,False,6.906890869140625,6.906890869140625,112.766845703125,0.0802965635543821,22.759632110595703,1.1630637398704895,0,YOLO,0.9000967144966125
80,NORMAL,0.22072152168964904,False,False,7.9978179931640625,7.9978179931640625,107.04864501953125,0.09225780740526049,12.932893753051758,1.1879216710331635,0,YOLO,0.8334027528762817
81,NORMAL,0.2224352780367152,False,False,8.619384765625,8.619384765625,105.22161865234375,0.0807031221254492,6.951470851898193,1.2345733724450405,0,YOLO,0.8519712090492249
82,NORMAL,0.2337722491093991,False,False,8.165771484375,8.165771484375,101.2144775390625,0.10244472204601499,23.672487258911133,1.2866601780862064,0,YOLO,0.8142342567443848
83,NORMAL,0.24028727836440864,False,False,7.768646240234375,7.768646240234375,98.9215087890625,0.07592002896427075,17.085817337036133,1.3615876796258477,0,YOLO,0.8778400421142578
84,NORMAL,0.24774778261644814,False,False,7.397735595703125,7.397735595703125,97.97137451171875,0.06890451062704218,22.39963722229004,1.348331602460311,0,YOLO,0.8579254746437073
85,NORMAL,0.2723627258268809,False,True,6.3954925537109375,6.3954925537109375,95.10653686523438,0.0603465119055803,58.98522186279297,1.3964910726977577,0,YOLO,0.8561888933181763
86,NORMAL,0.2991287822787324,False,True,5.2894439697265625,5.2894439697265625,94.79452514648438,0.04171978059269588,71.82134246826172,1.4384872708916638,0,YOLO,0.8686988949775696
87,NORMAL,0.2969664571360523,False,False,4.2384033203125,4.2384033203125,93.1038818359375,0.049682804799263375,21.995563507080078,1.456163375975309,0,YOLO,0.7728932499885559
88,NORMAL,0.302507555844715,False,False,2.9646453857421875,2.9646453857421875,92.99221801757812,0.022231057058172903,39.954471588134766,1.466473306862862,0,YOLO,0.7777122855186462
89,NORMAL,0.3314379693783541,False,True,6.1816558837890625,6.1816558837890625,85.60806274414062,0.09690920850279133,73.39293670654297,1.61423924454719,0,YOLO,0.7672402858734131
90,NORMAL,0.3257252442677277,False,False,8.373153686523438,8.373153686523438,78.0457763671875,0.1617344537286271,0.0,1.7554152570340862,0,YOLO,0.3403085172176361
91,NORMAL,0.31286711331692124,False,False,4.593231201171875,4.593231201171875,85.60806274414062,0.07940616355705903,0.0,1.61423924454719,0,FALLBACK,0.5
92,NORMAL,0.3115159234459297,False,False,8.94415283203125,8.94415283203125,74.8544921875,0.12561399256025851,0.0,1.89343257100364,0,YOLO,0.324102520942688
93,NORMAL,0.29727076734633134,False,False,3.69207763671875,5.1881256103515625,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
94,NORMAL,0.28294713807964145,False,False,0.0,5.1881256103515625,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
95,NORMAL,0.27077205320295505,False,False,-3.6239166259765625,5.1881256103515625,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
96,NORMAL,0.2604232310577716,False,False,0.0,5.1881256103515625,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
97,NORMAL,0.25162673223436566,False,False,-5.1881256103515625,5.1881256103515625,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
98,NORMAL,0.24414970823447063,False,False,0.0,0.0,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
99,NORMAL,0.24414970823447063,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,YOLO,0.0
100,NORMAL,0.24414970823447063,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2,YOLO,0.0
101,NORMAL,0.24414970823447063,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,YOLO,0.0
102,NORMAL,0.27735385777795607,False,False,21.900222778320312,21.900222778320312,41.8076171875,0.5116392563110361,0.0,2.508444091471818,0,YOLO,0.261785089969635
103,NORMAL,0.26601776494652246,False,False,0.0,21.900222778320312,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
104,NORMAL,0.2563820860398039,False,False,0.0,0.0,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
105,NORMAL,0.24819175896909312,False,False,0.0,0.0,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
106,NORMAL,0.24122998095898895,False,False,0.0,0.0,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
107,NORMAL,0.23531246965040042,False,False,-21.900222778320312,21.900222778320312,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
108,NORMAL,0.23028258503810017,False,False,0.0,0.0,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
109,NORMAL,0.23028258503810017,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,YOLO,0.0
110,NORMAL,0.23028258503810017,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2,YOLO,0.0
111,NORMAL,0.23028258503810017,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3,YOLO,0.0
112,NORMAL,0.23028258503810017,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4,YOLO,0.0
113,NORMAL,0.26810835806630207,False,False,23.599746704101562,23.599746704101562,38.33343505859375,0.552221673638825,0.0,3.0094020428147217,0,YOLO,0.2879987061023712
114,NORMAL,0.2581590901916166,False,False,0.0,0.0,85.60806274414062,0.0,0.0,1.61423924454719,0,FALLBACK,0.5
115,NORMAL,0.2765196108700889,False,False,0.0,0.0,40.89923095703125,0.5222502455257281,0.0,3.60779772359956,0,YOLO,0.36427056789398193
116,CANDIDATE,0.3419778557214904,True,False,0.0,0.0,41.237548828125,0.5182983061843965,0.0,3.4625982037665253,0,YOLO,0.44565969705581665
117,CANDIDATE,0.3281811773632669,True,False,0.0,0.0,42.138427734375,0.0,0.0,3.549331108523224,0,YOLO,0.40130531787872314
118,CANDIDATE,0.31645400075877683,True,False,-2.534454345703125,21.065292358398438,43.47747802734375,0.0,0.0,3.1086946450757016,0,YOLO,0.49307724833488464
119,CANDIDATE,0.3189635037943744,True,False,20.796005249023438,20.796005249023438,44.01605224609375,0.0,0.0,3.183142691140234,0,YOLO,0.3795733153820038
120,CANDIDATE,0.3086189782252182,True,False,-1.329864501953125,1.329864501953125,43.5589599609375,0.0,0.0,3.216497821121807,0,YOLO,0.4170624315738678
121,CANDIDATE,0.29982613149143544,True,False,-1.369232177734375,1.369232177734375,43.97601318359375,0.0,0.0,3.112342349719571,0,YOLO,0.30160245299339294
122,CANDIDATE,0.2923522117677201,True,False,-0.71026611328125,0.71026611328125,43.5589599609375,0.0,0.0,3.216497821121807,0,FALLBACK,0.5
123,CANDIDATE,0.2859993800025621,True,False,-0.705078125,0.705078125,44.80096435546875,0.0,0.0,3.1520233127480353,0,YOLO,0.3015192747116089
124,CANDIDATE,0.2805994730021778,True,False,-0.29229736328125,0.520843505859375,44.60064697265625,0.0,0.0,3.0389894038484435,0,YOLO,0.33102595806121826
125,CANDIDATE,0.2760095520518511,True,False,-5.5969085693359375,5.5969085693359375,54.752777099609375,0.0,0.0,2.6552792174965263,0,YOLO,0.37351301312446594
126,CANDIDATE,0.27210811924407347,True,False,-2.051605224609375,3.3367767333984375,47.7674560546875,0.0,0.0,3.05177595314213,0,YOLO,0.2564640939235687
127,CANDIDATE,0.26964748207131317,True,False,-0.17523193359375,5.4216766357421875,43.77880859375,0.02281548570268617,0.0,3.3260548299668744,0,YOLO,0.376186728477478
128,CANDIDATE,0.26670035976061623,True,False,-0.128143310546875,4.8044281005859375,45.1439208984375,0.0,0.0,2.9506474789018413,0,YOLO,0.4670063853263855
129,CANDIDATE,0.26520945922995975,True,False,0.192901611328125,5.2689666748046875,44.0623779296875,0.023957665777042284,0.0,3.1849462127277612,0,YOLO,0.5147954821586609
130,CANDIDATE,0.26712120195040373,True,False,5.3339080810546875,5.3339080810546875,43.94873046875,0.026475113501469638,0.0,2.9575421911629096,0,YOLO,0.48430556058883667
131,CANDIDATE,0.26534257243909315,True,False,1.31591796875,1.31591796875,45.381103515625,0.0,0.0,3.1473079550895466,0,YOLO,0.3769182562828064
132,CANDIDATE,0.26304118657322917,True,False,-6.72454833984375,6.72454833984375,57.3585205078125,0.0,0.0,2.453421185363954,0,YOLO,0.3617437481880188
133,CANDIDATE,0.2610850085872448,True,False,-2.60614013671875,3.50115966796875,50.225830078125,0.0,0.0,2.822695345728521,0,YOLO,0.3228972256183624
134,CANDIDATE,0.25942225729915813,True,False,-7.802642822265625,7.867584228515625,59.69775390625,0.0,0.0,2.4275341278085407,0,YOLO,0.38531580567359924
135,CANDIDATE,0.2575922479194528,True,False,-15.009918212890625,15.009918212890625,74.10479736328125,0.0,0.0,1.9777775581423123,0,YOLO,0.2731615900993347
136,CANDIDATE,0.2564534107315349,True,False,-12.46978759765625,12.46978759765625,70.216796875,0.0,0.0,2.461724812939835,0,YOLO,0.40264764428138733
137,CANDIDATE,0.255068728336973,True,False,-8.373138427734375,11.874298095703125,74.10479736328125,0.0,0.0,1.9777775581423123,0,FALLBACK,0.5
138,CANDIDATE,0.28559467063137944,True,True,-18.379150390625,18.379150390625,87.114501953125,0.0,62.5724983215332,2.066038714089137,0,YOLO,0.35287442803382874
139,CANDIDATE,0.31405885851304427,True,True,-7.86322021484375,7.86322021484375,75.54656982421875,0.0,67.60676574707031,2.7659100548977786,0,YOLO,0.261183500289917
140,CANDIDATE,0.3044500297360876,True,False,-6.504852294921875,8.36376953125,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
141,CANDIDATE,0.29628252527567445,True,False,-8.36376953125,8.36376953125,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
142,CANDIDATE,0.28934014648432327,True,False,-6.504852294921875,6.504852294921875,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
143,CANDIDATE,0.28343912451167474,True,False,0.0,5.783966064453125,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
144,CANDIDATE,0.27842325583492356,True,False,-5.783966064453125,5.783966064453125,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
145,CANDIDATE,0.274159767459685,True,False,0.0,0.0,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
146,CANDIDATE,0.274159767459685,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,YOLO,0.0
147,CANDIDATE,0.274159767459685,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2,YOLO,0.0
148,CANDIDATE,0.3077243943484738,True,True,7.732391357421875,7.732391357421875,71.47393798828125,0.17954030171990998,59.12542724609375,1.8001962376678973,0,YOLO,0.260663777589798
149,CANDIDATE,0.2990657351962027,True,False,0.0,7.732391357421875,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
150,CANDIDATE,0.29170587491677236,True,False,0.0,7.732391357421875,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
151,CANDIDATE,0.2854499936792565,True,False,0.0,0.0,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
152,CANDIDATE,0.280132494627368,True,False,0.0,0.0,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
153,CANDIDATE,0.2756126204332628,True,False,-7.732391357421875,7.732391357421875,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
154,CANDIDATE,0.27177072736827335,True,False,0.0,0.0,87.114501953125,0.0,0.0,2.066038714089137,0,FALLBACK,0.5
155,CANDIDATE,0.27177072736827335,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1,YOLO,0.0
156,CANDIDATE,0.27177072736827335,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2,YOLO,0.0
157,CANDIDATE,0.27177072736827335,True,False,0.0,0.0,0.0,0.0,0.0,0.0,3,YOLO,0.0
158,CANDIDATE,0.27177072736827335,True,False,0.0,0.0,0.0,0.0,0.0,0.0,4,YOLO,0.0
159,CANDIDATE,0.27177072736827335,True,False,0.0,0.0,0.0,0.0,0.0,0.0,5,YOLO,0.0
160,CANDIDATE,0.2987787328072322,True,True,0.0,0.0,68.6458740234375,0.21200405805712108,52.67090606689453,1.7860271327134314,0,YOLO,0.4495939314365387
161,CANDIDATE,0.30028249573640003,True,False,0.0,0.0,66.62384033203125,0.23521527600673728,0.0,2.002315024758031,0,YOLO,0.5595833659172058
162,CANDIDATE,0.338207235513018,True,True,0.0,0.0,65.1285400390625,0.2523800448964607,78.58541870117188,1.8245413123461904,0,YOLO,0.4816163182258606
163,FALL_CONFIRMED,1.0,True,False,0.0,0.0,39.59912109375,0.4231390938335227,0.0,1.7686562103108547,0,YOLO,0.3794938325881958
164,FALL_CONFIRMED,1.0,True,False,0.0,0.0,66.2572021484375,0.005503107923027946,0.0,1.881024321132542,0,YOLO,0.32894381880760193
165,FALL_CONFIRMED,1.0,True,False,-46.05047607421875,47.79510498046875,41.76220703125,0.36969558512764866,0.0,1.7918352254790773,0,YOLO,0.4191509187221527
166,FALL_CONFIRMED,1.0,True,False,0.34979248046875,49.08612060546875,66.2572021484375,0.0,0.0,1.881024321132542,0,FALLBACK,0.5
167,FALL_CONFIRMED,1.0,True,False,-0.531036376953125,48.161224365234375,68.10699462890625,0.0,0.0,1.797986315548924,0,YOLO,0.5608752369880676
168,FALL_CONFIRMED,1.0,True,False,46.822540283203125,46.822540283203125,70.78436279296875,0.0,0.0,1.7921397289543868,0,YOLO,0.49829718470573425
169,FALL_CONFIRMED,1.0,True,False,-4.024993896484375,43.770111083984375,74.260498046875,0.0,0.0,1.7433614644394106,0,YOLO,0.6875647306442261
170,FALL_CONFIRMED,1.0,True,False,41.5845947265625,41.5845947265625,78.67822265625,0.0,0.0,1.6988776352454185,0,YOLO,0.715173065662384
171,FALL_CONFIRMED,1.0,True,False,-4.024993896484375,4.024993896484375,74.260498046875,0.0,0.0,1.7433614644394106,0,FALLBACK,0.5
172,FALL_CONFIRMED,1.0,True,False,-3.10009765625,3.10009765625,74.260498046875,0.0,0.0,1.7433614644394106,0,FALLBACK,0.5
173,FALL_CONFIRMED,1.0,True,False,-11.292633056640625,11.292633056640625,93.36962890625,0.0,0.0,1.4342919972178787,0,YOLO,0.7195248007774353
